User ID,Subscription Type,Join Year,Join Date,Last Payment Date,Most Watched Genre,Country,Age,Gender,Device,Plan Duration,Monthly Subscription Price,Video quality,Resolution,"Customer Life
(In Month)",Total Sales,"Total Days 
(From last payment to 31st December) "
1926,Premium,2022,6/7/2022,7/10/2023,Non-Fiction,Spain,28,Female,Tablet,6 Month,649,Best,4K+HDR,13,8437,174
1927,Basic,2022,7/7/2022,11/8/2023,Romance,Spain,43,Female,Smart TV,1 Month,199,Good,720p,16,3184,53
1928,Standard,2022,7/7/2022,6/11/2023,Crime,United States,44,Female,Smart TV,6 Month,499,Better,1080p,11,5489,203
1929,Standard,2022,8/7/2022,9/7/2023,Romance,Canada,33,Female,Smartphone,3 Month,499,Better,1080p,13,6487,115
1930,Basic,2022,7/7/2022,11/9/2023,Historical Fiction,United States,36,Male,Smart TV,1 Month,199,Good,720p,16,3184,52
1931,Premium,2022,8/7/2022,7/7/2023,Horror,United States,27,Male,Tablet,6 Month,649,Best,4K+HDR,11,7139,177
1932,Basic,2022,9/7/2022,11/11/2023,Horror,Canada,41,Male,Tablet,1 Month,199,Good,720p,14,2786,50
1933,Standard,2022,9/7/2022,12/7/2023,Autobiography,United Kingdom,32,Male,Smart TV,1 Month,499,Better,1080p,15,7485,24
1934,Premium,2022,9/7/2022,7/8/2023,Crime,Australia,36,Female,Laptop,6 Month,649,Best,4K+HDR,10,6490,176
1935,Basic,2022,12/7/2022,6/7/2023,Drama,Germany,36,Female,Tablet,6 Month,199,Good,720p,6,1194,207
1946,Basic,2022,11/9/2022,9/10/2023,Drama,United States,34,Female,Smart TV,3 Month,199,Good,720p,10,1990,112
1947,Basic,2022,12/9/2022,7/8/2023,Self-Help,Canada,39,Male,Smartphone,6 Month,199,Good,720p,6,1194,176
1953,Standard,2022,9/10/2022,9/9/2023,Romance,Mexico,47,Male,Smartphone,3 Month,499,Better,1080p,11,5489,113
1954,Standard,2022,10/10/2022,7/11/2023,Drama,Spain,43,Male,Laptop,6 Month,499,Better,1080p,9,4491,173
1955,Basic,2022,11/10/2022,12/8/2023,Mystery,Italy,34,Male,Smartphone,1 Month,199,Good,720p,12,2388,23
1956,Premium,2022,12/10/2022,9/8/2023,Comedy,Spain,30,Female,Tablet,3 Month,649,Best,4K+HDR,8,5192,114
1964,Basic,2022,1/11/2022,12/8/2023,Comedy,Australia,29,Male,Smart TV,1 Month,199,Good,720p,22,4378,23
1965,Standard,2022,2/11/2022,7/9/2023,Adventure,Germany,44,Female,Tablet,6 Month,499,Better,1080p,16,7984,175
1966,Premium,2022,4/11/2022,10/9/2023,Action,France,44,Female,Tablet,3 Month,649,Best,4K+HDR,17,11033,83
1967,Basic,2022,5/11/2022,7/6/2023,Mystery,Brazil,29,Male,Laptop,6 Month,199,Good,720p,13,2587,178
1968,Standard,2022,6/11/2022,7/9/2023,Crime,Mexico,32,Female,Tablet,6 Month,499,Better,1080p,12,5988,175
1969,Premium,2022,7/11/2022,9/9/2023,Adventure,Spain,31,Male,Smartphone,3 Month,649,Best,4K+HDR,13,8437,113
1970,Basic,2022,8/11/2022,6/8/2023,Mystery,Italy,27,Male,Laptop,6 Month,199,Good,720p,9,1791,206
1971,Premium,2022,8/11/2022,6/6/2023,Romance,Spain,43,Female,Laptop,6 Month,649,Best,4K+HDR,9,5841,208
1972,Basic,2022,9/11/2022,12/10/2023,Biography,Spain,48,Male,Tablet,1 Month,199,Good,720p,14,2786,21
1973,Standard,2022,9/11/2022,6/9/2023,Adventure,United States,37,Female,Tablet,6 Month,499,Better,1080p,8,3992,205
1974,Standard,2022,5/11/2022,7/8/2023,Historical Fiction,Canada,42,Male,Smartphone,6 Month,499,Better,1080p,13,6487,176
1975,Basic,2022,4/11/2022,11/7/2023,Drama,United States,40,Male,Tablet,1 Month,199,Good,720p,18,3582,54
1977,Basic,2022,12/10/2022,11/9/2023,Adventure,Canada,31,Male,Smartphone,1 Month,199,Good,720p,10,1990,52
1978,Standard,2022,3/10/2022,11/9/2023,Crime,United Kingdom,30,Male,Smart TV,1 Month,499,Better,1080p,19,9481,52
1985,Basic,2022,6/9/2022,10/9/2023,Fantasy,Italy,40,Male,Tablet,3 Month,199,Good,720p,16,3184,83
1987,Basic,2022,7/8/2022,7/8/2023,Horror,Spain,31,Male,Smart TV,6 Month,199,Good,720p,12,2388,176
1988,Standard,2022,7/8/2022,6/10/2023,Horror,United States,39,Female,Smartphone,6 Month,499,Better,1080p,11,5489,204
1989,Premium,2022,6/8/2022,10/9/2023,Autobiography,Canada,47,Female,Tablet,3 Month,649,Best,4K+HDR,16,10384,83
1995,Basic,2022,12/7/2022,11/8/2023,Comedy,Germany,39,Male,Tablet,1 Month,199,Good,720p,11,2189,53
1996,Premium,2022,11/7/2022,11/10/2023,Comedy,France,34,Male,Smart TV,1 Month,649,Best,4K+HDR,12,7788,51
1997,Basic,2022,10/7/2022,9/8/2023,Comedy,Brazil,47,Male,Smart TV,3 Month,199,Good,720p,11,2189,114
1998,Standard,2022,10/7/2022,10/11/2023,Drama,Mexico,47,Female,Smart TV,3 Month,499,Better,1080p,12,5988,81
1999,Premium,2022,8/7/2022,12/8/2023,Horror,Spain,46,Male,Smart TV,1 Month,649,Best,4K+HDR,16,10384,23
2000,Basic,2022,9/7/2022,7/9/2023,Action,Italy,31,Male,Smart TV,6 Month,199,Good,720p,10,1990,175
2001,Premium,2022,9/7/2022,6/8/2023,Science Fiction,Spain,41,Female,Smart TV,6 Month,649,Best,4K+HDR,9,5841,206
2002,Basic,2022,9/7/2022,6/11/2023,Non-Fiction,Spain,30,Female,Smartphone,6 Month,199,Good,720p,9,1791,203
2003,Standard,2022,10/7/2022,10/8/2023,Thriller,United States,41,Male,Tablet,3 Month,499,Better,1080p,12,5988,84
2004,Standard,2022,12/7/2022,10/8/2023,Biography,Canada,48,Female,Laptop,3 Month,499,Better,1080p,10,4990,84
2010,Basic,2022,3/8/2022,6/10/2023,Autobiography,Germany,28,Male,Laptop,6 Month,199,Good,720p,15,2985,204
2015,Basic,2022,5/9/2022,9/7/2023,Self-Help,Italy,27,Male,Smartphone,3 Month,199,Good,720p,15,2985,115
2016,Premium,2022,6/9/2022,9/11/2023,Autobiography,Spain,32,Female,Smart TV,3 Month,649,Best,4K+HDR,15,9735,111
2022,Basic,2022,6/10/2022,7/9/2023,Horror,Canada,48,Female,Laptop,6 Month,199,Good,720p,12,2388,175
2023,Standard,2022,9/10/2022,6/10/2023,Adventure,United Kingdom,37,Male,Tablet,6 Month,499,Better,1080p,9,4491,204
2024,Premium,2022,11/10/2022,10/11/2023,Fantasy,Australia,46,Female,Laptop,3 Month,649,Best,4K+HDR,11,7139,81
2025,Basic,2022,12/10/2022,9/8/2023,Comedy,Germany,46,Male,Laptop,3 Month,199,Good,720p,8,1592,114
2034,Standard,2022,2/11/2022,7/9/2023,Thriller,Canada,30,Male,Laptop,6 Month,499,Better,1080p,16,7984,175
2035,Premium,2022,4/11/2022,11/10/2023,Thriller,United States,51,Female,Smart TV,1 Month,649,Best,4K+HDR,18,11682,51
2036,Basic,2022,5/11/2022,7/9/2023,Romance,United States,48,Female,Smartphone,6 Month,199,Good,720p,13,2587,175
2037,Premium,2022,6/11/2022,6/7/2023,Action,Canada,41,Female,Smart TV,6 Month,649,Best,4K+HDR,11,7139,207
2038,Standard,2022,7/11/2022,11/10/2023,Comedy,United Kingdom,37,Female,Smartphone,1 Month,499,Better,1080p,15,7485,51
2039,Basic,2022,8/11/2022,9/9/2023,Mystery,Australia,43,Male,Laptop,3 Month,199,Good,720p,12,2388,113
2040,Standard,2022,8/11/2022,6/8/2023,Non-Fiction,Germany,51,Male,Laptop,6 Month,499,Better,1080p,9,4491,206
2041,Premium,2022,9/11/2022,10/7/2023,Comedy,France,34,Female,Smartphone,3 Month,649,Best,4K+HDR,12,7788,85
2042,Basic,2022,9/11/2022,11/10/2023,Self-Help,Brazil,35,Female,Smartphone,1 Month,199,Good,720p,13,2587,51
2043,Standard,2022,5/11/2022,9/9/2023,Non-Fiction,Mexico,45,Female,Smart TV,3 Month,499,Better,1080p,15,7485,113
2044,Premium,2022,5/11/2022,7/10/2023,Science Fiction,Spain,31,Male,Smart TV,6 Month,649,Best,4K+HDR,13,8437,174
2045,Basic,2022,2/11/2022,6/8/2023,Fantasy,Italy,50,Female,Laptop,6 Month,199,Good,720p,15,2985,206
2049,Standard,2022,8/10/2022,9/8/2023,Drama,Canada,34,Male,Tablet,3 Month,499,Better,1080p,12,5988,114
2050,Basic,2022,4/10/2022,12/9/2023,Action,United States,35,Female,Smartphone,1 Month,199,Good,720p,19,3781,22
2055,Basic,2022,5/9/2022,7/9/2023,Autobiography,Germany,29,Female,Laptop,6 Month,199,Good,720p,14,2786,175
2057,Basic,2022,10/8/2022,11/8/2023,Self-Help,Brazil,32,Male,Smartphone,1 Month,199,Good,720p,13,2587,53
2058,Standard,2022,10/8/2022,6/11/2023,Comedy,Mexico,31,Female,Smartphone,6 Month,499,Better,1080p,8,3992,203
2059,Standard,2022,6/8/2022,6/9/2023,Biography,Spain,31,Male,Laptop,6 Month,499,Better,1080p,12,5988,205
2060,Basic,2022,3/8/2022,6/10/2023,Mystery,Italy,29,Male,Smart TV,6 Month,199,Good,720p,15,2985,204
2061,Premium,2022,1/8/2022,12/9/2023,Action,Spain,48,Male,Smart TV,1 Month,649,Best,4K+HDR,23,14927,22
2066,Premium,2022,12/7/2022,11/10/2023,Comedy,United States,48,Female,Laptop,1 Month,649,Best,4K+HDR,11,7139,51
2067,Basic,2022,12/7/2022,6/9/2023,Science Fiction,Canada,44,Female,Laptop,6 Month,199,Good,720p,6,1194,205
2068,Standard,2022,10/7/2022,7/11/2023,Mystery,United Kingdom,47,Female,Laptop,6 Month,499,Better,1080p,9,4491,173
2069,Standard,2022,11/7/2022,7/8/2023,Crime,Australia,35,Male,Smart TV,6 Month,499,Better,1080p,8,3992,176
2070,Basic,2022,11/7/2022,9/9/2023,Self-Help,Germany,35,Female,Smartphone,3 Month,199,Good,720p,10,1990,113
2071,Premium,2022,9/7/2022,9/8/2023,Drama,France,35,Male,Smartphone,3 Month,649,Best,4K+HDR,12,7788,114
2072,Basic,2022,10/7/2022,9/11/2023,Fantasy,Brazil,49,Female,Laptop,3 Month,199,Good,720p,11,2189,111
2073,Standard,2022,12/7/2022,6/8/2023,Horror,Mexico,50,Female,Tablet,6 Month,499,Better,1080p,6,2994,206
2084,Premium,2022,1/9/2022,9/10/2023,Comedy,Australia,27,Female,Smartphone,3 Month,649,Best,4K+HDR,20,12980,112
2085,Basic,2022,2/9/2022,10/9/2023,Mystery,Germany,33,Male,Laptop,3 Month,199,Good,720p,20,3980,83
2086,Premium,2022,4/9/2022,7/12/2023,Action,France,45,Female,Smart TV,6 Month,649,Best,4K+HDR,15,9735,172
2087,Basic,2022,11/9/2022,12/9/2023,Drama,Brazil,50,Male,Tablet,1 Month,199,Good,720p,13,2587,22
2091,Premium,2022,5/10/2022,7/9/2023,Science Fiction,Spain,42,Female,Smartphone,6 Month,649,Best,4K+HDR,13,8437,175
2092,Basic,2022,7/10/2022,10/9/2023,Horror,Spain,44,Female,Laptop,3 Month,199,Good,720p,14,2786,83
2093,Standard,2022,10/10/2022,7/11/2023,Biography,United States,34,Male,Smart TV,6 Month,499,Better,1080p,9,4491,173
2094,Premium,2022,12/10/2022,10/11/2023,Self-Help,Canada,40,Female,Smart TV,3 Month,649,Best,4K+HDR,10,6490,81
2103,Standard,2022,1/11/2022,9/7/2023,Historical Fiction,Mexico,32,Female,Laptop,3 Month,499,Better,1080p,19,9481,115
2104,Standard,2022,2/11/2022,9/11/2023,Adventure,Spain,28,Female,Tablet,3 Month,499,Better,1080p,19,9481,111
2105,Basic,2022,4/11/2022,11/10/2023,Thriller,Italy,36,Female,Smartphone,1 Month,199,Good,720p,18,3582,51
2106,Premium,2022,6/11/2022,11/9/2023,Autobiography,Spain,28,Female,Smartphone,1 Month,649,Best,4K+HDR,16,10384,52
2107,Standard,2022,7/11/2022,9/7/2023,Science Fiction,Spain,32,Female,Smart TV,3 Month,499,Better,1080p,13,6487,115
2108,Basic,2022,8/11/2022,7/10/2023,Historical Fiction,United States,50,Female,Smartphone,6 Month,199,Good,720p,10,1990,174
2109,Standard,2022,9/11/2022,12/10/2023,Mystery,Canada,44,Male,Tablet,1 Month,499,Better,1080p,14,6986,21
2110,Premium,2022,10/11/2022,12/10/2023,Non-Fiction,United States,44,Female,Smartphone,1 Month,649,Best,4K+HDR,13,8437,21
2111,Basic,2022,9/11/2022,9/9/2023,Historical Fiction,United States,47,Male,Laptop,3 Month,199,Good,720p,11,2189,113
2112,Premium,2022,9/11/2022,10/10/2023,Science Fiction,Canada,39,Female,Smart TV,3 Month,649,Best,4K+HDR,12,7788,82
2113,Standard,2022,7/11/2022,6/10/2023,Mystery,United Kingdom,44,Female,Tablet,6 Month,499,Better,1080p,10,4990,204
2114,Basic,2022,3/11/2022,7/10/2023,Fantasy,Australia,46,Female,Tablet,6 Month,199,Good,720p,15,2985,174
2115,Standard,2022,4/11/2022,6/8/2023,Thriller,Germany,31,Female,Laptop,6 Month,499,Better,1080p,13,6487,206
2116,Premium,2022,1/11/2022,9/10/2023,Horror,France,33,Female,Tablet,3 Month,649,Best,4K+HDR,19,12331,112
2125,Basic,2022,5/9/2022,10/9/2023,Horror,United States,41,Female,Smartphone,3 Month,199,Good,720p,17,3383,83
2127,Basic,2022,12/8/2022,10/9/2023,Non-Fiction,Canada,46,Male,Smartphone,3 Month,199,Good,720p,10,1990,83
2128,Standard,2022,10/8/2022,7/11/2023,Action,United Kingdom,28,Female,Tablet,6 Month,499,Better,1080p,9,4491,173
2129,Premium,2022,5/8/2022,11/9/2023,Fantasy,Australia,29,Female,Laptop,1 Month,649,Best,4K+HDR,18,11682,52
2130,Basic,2022,4/8/2022,9/12/2023,Historical Fiction,Germany,46,Female,Tablet,3 Month,199,Good,720p,17,3383,110
2138,Standard,2022,12/7/2022,12/12/2023,Action,United States,39,Male,Smartphone,1 Month,499,Better,1080p,12,5988,19
2139,Premium,2022,12/7/2022,7/8/2023,Drama,Canada,34,Female,Smartphone,6 Month,649,Best,4K+HDR,7,4543,176
2150,Basic,2022,6/8/2022,12/11/2023,Historical Fiction,Italy,46,Female,Tablet,1 Month,199,Good,720p,18,3582,20
2155,Basic,2022,1/9/2022,6/9/2023,Historical Fiction,United States,44,Male,Smartphone,6 Month,199,Good,720p,17,3383,205
2156,Premium,2022,7/9/2022,7/13/2023,Drama,United States,37,Male,Smart TV,6 Month,649,Best,4K+HDR,12,7788,171
2162,Basic,2022,3/10/2022,9/10/2023,Thriller,Brazil,43,Female,Tablet,3 Month,199,Good,720p,18,3582,112
2163,Standard,2022,10/10/2022,6/11/2023,Romance,Mexico,48,Male,Smart TV,6 Month,499,Better,1080p,8,3992,203
2164,Standard,2022,12/10/2022,10/11/2023,Historical Fiction,Spain,32,Female,Smartphone,3 Month,499,Better,1080p,10,4990,81
2174,Premium,2022,4/11/2022,6/11/2023,Mystery,Australia,33,Female,Smartphone,6 Month,649,Best,4K+HDR,14,9086,203
2175,Basic,2022,6/11/2022,6/10/2023,Science Fiction,Germany,30,Male,Laptop,6 Month,199,Good,720p,11,2189,204
2176,Basic,2022,7/11/2022,9/10/2023,Crime,France,46,Male,Tablet,3 Month,199,Good,720p,13,2587,112
2177,Premium,2022,8/11/2022,11/9/2023,Action,Brazil,42,Female,Tablet,1 Month,649,Best,4K+HDR,14,9086,52
2178,Standard,2022,9/11/2022,9/11/2023,Non-Fiction,Mexico,28,Female,Tablet,3 Month,499,Better,1080p,12,5988,111
2179,Standard,2022,10/11/2022,12/10/2023,Adventure,Spain,40,Male,Smart TV,1 Month,499,Better,1080p,13,6487,21
2180,Basic,2022,10/11/2022,7/10/2023,Drama,Italy,31,Female,Smart TV,6 Month,199,Good,720p,8,1592,174
2181,Premium,2022,10/11/2022,6/9/2023,Autobiography,Spain,27,Male,Laptop,6 Month,649,Best,4K+HDR,7,4543,205
2182,Standard,2022,9/11/2022,10/10/2023,Non-Fiction,Spain,45,Female,Tablet,3 Month,499,Better,1080p,12,5988,82
2183,Basic,2022,9/11/2022,11/10/2023,Mystery,United States,49,Female,Smart TV,1 Month,199,Good,720p,13,2587,51
2184,Standard,2022,6/11/2022,11/11/2023,Comedy,Canada,28,Male,Tablet,1 Month,499,Better,1080p,17,8483,50
2185,Premium,2022,3/11/2022,9/8/2023,Adventure,United States,33,Male,Smart TV,3 Month,649,Best,4K+HDR,17,11033,114
2189,Basic,2022,4/10/2022,6/9/2023,Action,Australia,35,Male,Laptop,6 Month,199,Good,720p,13,2587,205
2194,Premium,2022,12/9/2022,9/12/2023,Autobiography,Spain,36,Female,Smart TV,3 Month,649,Best,4K+HDR,9,5841,110
2198,Standard,2022,12/8/2022,9/11/2023,Science Fiction,United States,29,Female,Smart TV,3 Month,499,Better,1080p,9,4491,111
2219,Standard,2022,6/8/2022,12/10/2023,Autobiography,Australia,41,Female,Laptop,1 Month,499,Better,1080p,18,8982,21
2220,Basic,2022,11/8/2022,12/11/2023,Historical Fiction,Germany,41,Male,Smartphone,1 Month,199,Good,720p,13,2587,20
2225,Basic,2022,2/9/2022,9/12/2023,Fantasy,Italy,45,Female,Smart TV,3 Month,199,Good,720p,19,3781,110
2226,Premium,2022,6/9/2022,6/13/2023,Horror,Spain,41,Female,Laptop,6 Month,649,Best,4K+HDR,12,7788,201
2227,Basic,2022,11/9/2022,10/10/2023,Horror,Spain,31,Male,Laptop,3 Month,199,Good,720p,11,2189,82
2231,Premium,2022,2/10/2022,9/9/2023,Mystery,United States,47,Female,Smartphone,3 Month,649,Best,4K+HDR,18,11682,113
2232,Basic,2022,4/10/2022,12/10/2023,Drama,Canada,40,Female,Laptop,1 Month,199,Good,720p,20,3980,21
2233,Standard,2022,9/10/2022,11/12/2023,Crime,United Kingdom,34,Female,Smartphone,1 Month,499,Better,1080p,14,6986,49
2234,Premium,2022,11/10/2022,10/11/2023,Biography,Australia,40,Male,Tablet,3 Month,649,Best,4K+HDR,11,7139,81
2243,Standard,2022,4/11/2022,11/9/2023,Self-Help,United States,47,Female,Laptop,1 Month,499,Better,1080p,18,8982,52
2244,Premium,2022,5/11/2022,7/12/2023,Action,Canada,40,Male,Smart TV,6 Month,649,Best,4K+HDR,14,9086,172
2245,Basic,2022,7/11/2022,7/10/2023,Biography,United States,35,Female,Smart TV,6 Month,199,Good,720p,11,2189,174
2246,Basic,2022,8/11/2022,11/10/2023,Horror,United States,37,Female,Smart TV,1 Month,199,Good,720p,14,2786,51
2247,Basic,2022,9/11/2022,7/10/2023,Self-Help,Canada,30,Male,Tablet,6 Month,199,Good,720p,9,1791,174
2248,Standard,2022,10/11/2022,10/11/2023,Comedy,United Kingdom,47,Female,Tablet,3 Month,499,Better,1080p,12,5988,81
2249,Premium,2022,11/11/2022,12/10/2023,Mystery,Australia,35,Male,Smartphone,1 Month,649,Best,4K+HDR,12,7788,21
2250,Basic,2022,10/11/2022,10/11/2023,Mystery,Germany,33,Male,Tablet,3 Month,199,Good,720p,12,2388,81
2251,Basic,2022,10/11/2022,7/9/2023,Fantasy,France,51,Female,Laptop,6 Month,199,Good,720p,8,1592,175
2252,Premium,2022,11/11/2022,7/11/2023,Action,Brazil,31,Female,Tablet,6 Month,649,Best,4K+HDR,8,5192,173
2253,Standard,2022,7/11/2022,6/11/2023,Adventure,Mexico,48,Female,Laptop,6 Month,499,Better,1080p,11,5489,203
2254,Standard,2022,4/11/2022,7/11/2023,Adventure,Spain,40,Male,Laptop,6 Month,499,Better,1080p,15,7485,173
2259,Standard,2022,12/10/2022,7/10/2023,Biography,Canada,32,Female,Laptop,6 Month,499,Better,1080p,7,3493,174
2260,Premium,2022,1/10/2022,6/11/2023,Crime,United States,31,Male,Tablet,6 Month,649,Best,4K+HDR,17,11033,203
2264,Basic,2022,2/9/2022,11/12/2023,Adventure,Australia,41,Male,Smartphone,1 Month,199,Good,720p,21,4179,49
2269,Premium,2022,1/8/2022,7/10/2023,Action,Spain,33,Female,Smartphone,6 Month,649,Best,4K+HDR,18,11682,174
2288,Standard,2022,2/8/2022,6/13/2023,Autobiography,United States,50,Male,Smartphone,6 Month,499,Better,1080p,16,7984,201
2289,Premium,2022,10/8/2022,6/10/2023,Action,Canada,31,Male,Tablet,6 Month,649,Best,4K+HDR,8,5192,204
2296,Premium,2022,6/9/2022,6/13/2023,Action,France,37,Male,Smartphone,6 Month,649,Best,4K+HDR,12,7788,201
2301,Premium,2022,3/10/2022,9/9/2023,Science Fiction,Spain,40,Male,Laptop,3 Month,649,Best,4K+HDR,17,11033,113
2302,Basic,2022,5/10/2022,11/10/2023,Adventure,Spain,30,Female,Smartphone,1 Month,199,Good,720p,18,3582,51
2303,Standard,2022,9/10/2022,11/12/2023,Adventure,United States,43,Male,Laptop,1 Month,499,Better,1080p,14,6986,49
2312,Basic,2022,3/11/2022,10/11/2023,Self-Help,Brazil,38,Male,Smartphone,3 Month,199,Good,720p,19,3781,81
2313,Standard,2022,4/11/2022,9/9/2023,Romance,Mexico,36,Female,Tablet,3 Month,499,Better,1080p,16,7984,113
2314,Standard,2022,5/11/2022,12/12/2023,Horror,Spain,47,Female,Smart TV,1 Month,499,Better,1080p,19,9481,19
2315,Basic,2022,7/11/2022,10/10/2023,Science Fiction,Italy,35,Female,Laptop,3 Month,199,Good,720p,14,2786,82
2316,Premium,2022,9/11/2022,6/11/2023,Biography,Spain,29,Female,Tablet,6 Month,649,Best,4K+HDR,9,5841,203
2317,Basic,2022,10/11/2022,11/10/2023,Action,Spain,49,Female,Smart TV,1 Month,199,Good,720p,12,2388,51
2318,Standard,2022,11/11/2022,6/12/2023,Action,United States,34,Male,Smart TV,6 Month,499,Better,1080p,7,3493,202
2319,Premium,2022,11/11/2022,12/11/2023,Romance,Canada,37,Male,Smart TV,1 Month,649,Best,4K+HDR,13,8437,20
2320,Basic,2022,10/11/2022,6/11/2023,Action,United States,50,Male,Smart TV,6 Month,199,Good,720p,8,1592,203
2321,Basic,2022,11/11/2022,12/9/2023,Non-Fiction,United States,38,Male,Smart TV,1 Month,199,Good,720p,12,2388,22
2322,Basic,2022,12/11/2022,7/11/2023,Biography,Canada,37,Female,Smart TV,6 Month,199,Good,720p,7,1393,173
2323,Standard,2022,7/11/2022,12/11/2023,Adventure,United Kingdom,34,Male,Laptop,1 Month,499,Better,1080p,17,8483,20
2324,Premium,2022,4/11/2022,6/11/2023,Self-Help,Australia,30,Male,Smart TV,6 Month,649,Best,4K+HDR,14,9086,203
2325,Basic,2022,3/11/2022,7/11/2023,Self-Help,Germany,35,Male,Laptop,6 Month,199,Good,720p,16,3184,173
2326,Basic,2022,1/11/2022,12/11/2023,Non-Fiction,France,39,Male,Tablet,1 Month,199,Good,720p,23,4577,20
2335,Premium,2022,8/9/2022,11/10/2023,Comedy,United States,45,Male,Laptop,1 Month,649,Best,4K+HDR,15,9735,51
2338,Standard,2022,10/8/2022,7/11/2023,Adventure,United Kingdom,38,Female,Tablet,6 Month,499,Better,1080p,9,4491,173
2358,Standard,2022,4/8/2022,9/14/2023,Action,Mexico,48,Female,Smartphone,3 Month,499,Better,1080p,17,8483,108
2359,Standard,2022,12/8/2022,12/11/2023,Mystery,Spain,31,Male,Laptop,1 Month,499,Better,1080p,12,5988,20
2365,Basic,2022,6/9/2022,11/13/2023,Non-Fiction,United States,47,Male,Smartphone,1 Month,199,Good,720p,17,3383,48
2366,Premium,2022,9/9/2022,10/13/2023,Comedy,United States,43,Male,Smart TV,3 Month,649,Best,4K+HDR,13,8437,79
2371,Premium,2022,3/10/2022,7/10/2023,Biography,France,29,Female,Smartphone,6 Month,649,Best,4K+HDR,16,10384,174
2372,Basic,2022,7/10/2022,11/10/2023,Mystery,Brazil,38,Female,Tablet,1 Month,199,Good,720p,16,3184,51
2382,Basic,2022,1/11/2022,9/11/2023,Historical Fiction,Canada,34,Female,Tablet,3 Month,199,Good,720p,20,3980,111
2383,Standard,2022,5/11/2022,10/10/2023,Mystery,United Kingdom,35,Female,Tablet,3 Month,499,Better,1080p,16,7984,82
2384,Premium,2022,7/11/2022,12/12/2023,Self-Help,Australia,30,Male,Smart TV,1 Month,649,Best,4K+HDR,17,11033,19
2385,Basic,2022,8/11/2022,6/11/2023,Mystery,Germany,30,Male,Tablet,6 Month,199,Good,720p,10,1990,203
2386,Premium,2022,10/11/2022,10/12/2023,Self-Help,France,41,Female,Smartphone,3 Month,649,Best,4K+HDR,12,7788,80
2387,Basic,2022,11/11/2022,10/10/2023,Science Fiction,Brazil,39,Female,Smartphone,3 Month,199,Good,720p,10,1990,82
2388,Standard,2022,12/11/2022,6/12/2023,Comedy,Mexico,30,Male,Tablet,6 Month,499,Better,1080p,6,2994,202
2389,Standard,2022,11/11/2022,12/12/2023,Non-Fiction,Spain,36,Female,Smart TV,1 Month,499,Better,1080p,13,6487,19
2390,Basic,2022,11/11/2022,12/12/2023,Adventure,Italy,33,Female,Smartphone,1 Month,199,Good,720p,13,2587,19
2391,Premium,2022,12/11/2022,11/10/2023,Crime,Spain,35,Female,Tablet,1 Month,649,Best,4K+HDR,10,6490,51
2392,Basic,2022,11/11/2022,12/12/2023,Comedy,Spain,46,Male,Tablet,1 Month,199,Good,720p,13,2587,19
2393,Standard,2022,7/11/2022,7/11/2023,Autobiography,United States,51,Female,Tablet,6 Month,499,Better,1080p,12,5988,173
2394,Premium,2022,5/11/2022,6/12/2023,Action,Canada,42,Female,Smartphone,6 Month,649,Best,4K+HDR,13,8437,202
2395,Basic,2022,2/11/2022,9/11/2023,Autobiography,United States,30,Female,Smart TV,3 Month,199,Good,720p,19,3781,111
2402,Premium,2022,5/10/2022,12/11/2023,Science Fiction,Brazil,47,Female,Smartphone,1 Month,649,Best,4K+HDR,19,12331,20
2405,Basic,2022,6/9/2022,10/11/2023,Drama,Italy,32,Female,Smart TV,3 Month,199,Good,720p,16,3184,81
2409,Standard,2022,3/8/2022,9/11/2023,Non-Fiction,Canada,38,Female,Laptop,3 Month,499,Better,1080p,18,8982,111
2410,Premium,2022,2/8/2022,7/14/2023,Autobiography,United States,34,Male,Smartphone,6 Month,649,Best,4K+HDR,17,11033,170
2411,Basic,2022,2/8/2022,12/11/2023,Horror,United States,37,Female,Smartphone,1 Month,199,Good,720p,22,4378,20
2412,Premium,2022,1/8/2022,7/13/2023,Thriller,Canada,27,Female,Smart TV,6 Month,649,Best,4K+HDR,18,11682,171
2427,Basic,2022,3/8/2022,6/14/2023,Romance,Canada,28,Female,Smartphone,6 Month,199,Good,720p,15,2985,200
2428,Standard,2022,6/8/2022,7/15/2023,Fantasy,United Kingdom,30,Female,Tablet,6 Month,499,Better,1080p,13,6487,169
2429,Premium,2022,10/8/2022,9/12/2023,Adventure,Australia,30,Female,Smartphone,3 Month,649,Best,4K+HDR,11,7139,110
2435,Basic,2022,6/9/2022,10/13/2023,Thriller,Italy,39,Male,Smartphone,3 Month,199,Good,720p,16,3184,79
2441,Premium,2022,7/10/2022,10/10/2023,Thriller,United States,49,Female,Smartphone,3 Month,649,Best,4K+HDR,15,9735,82
2442,Basic,2022,8/10/2022,6/12/2023,Adventure,Canada,36,Male,Smartphone,6 Month,199,Good,720p,10,1990,202
2443,Standard,2022,10/10/2022,11/13/2023,Crime,United Kingdom,28,Female,Laptop,1 Month,499,Better,1080p,13,6487,48
2452,Basic,2022,4/11/2022,10/13/2023,Non-Fiction,Spain,31,Female,Tablet,3 Month,199,Good,720p,18,3582,79
2453,Standard,2022,6/11/2022,10/11/2023,Self-Help,United States,48,Female,Smartphone,3 Month,499,Better,1080p,16,7984,81
