User ID,Subscription Type,Join Year,Join Date,Last Payment Date,Most Watched Genre,Country,Age,Gender,Device,Plan Duration,Monthly Subscription Price,Video quality,Resolution,"Customer Life
(In Month)","Number of 
Non-Subscription
Months",Total Earning,"Total Days 
(From last payment to 31st December)"
OTT-196,Basic,2019,1/21/2019,1/24/2023,Science Fiction,Indonesia,45,Female,Smart TV,3 Month,799,Best,4K+HDR,48,7,32759,341
OTT-197,Basic,2020,1/5/2020,1/24/2023,Adventure,Malaysia,45,Male,Tablet,3 Month,249,Good,720p,36,5,7719,341
OTT-198,Basic,2021,12/29/2021,12/23/2023,Mystery,Malaysia,49,Female,Laptop,3 Month,549,Better,1080p,23,9,7686,8
OTT-199,Standard,2021,1/21/2021,1/27/2023,Thriller,Malaysia,39,Female,Tablet,1 Month,799,Best,4K+HDR,24,2,17578,338
OTT-200,Basic,2020,11/1/2020,11/25/2023,Science Fiction,Indonesia,45,Female,Tablet,3 Month,249,Good,720p,36,1,8715,36
OTT-201,Premium,2019,4/21/2019,4/25/2023,Thriller,Japan,49,Female,Smart TV,3 Month,799,Best,4K+HDR,48,9,31161,250
OTT-202,Basic,2021,11/1/2021,11/27/2023,Drama,Vietnam,31,Female,Tablet,1 Month,249,Good,720p,24,9,3735,34
OTT-203,Standard,2019,4/11/2019,4/27/2023,Crime,South Korea,42,Female,Smart TV,6 Month,549,Better,1080p,48,3,24705,248
OTT-204,Standard,2020,7/29/2020,7/24/2023,Drama,South Korea,37,Male,Smartphone,3 Month,549,Better,1080p,35,1,18666,160
OTT-205,Basic,2020,7/11/2020,7/24/2023,Thriller,Singapore,30,Male,Smart TV,1 Month,249,Good,720p,36,2,8466,160
OTT-206,Premium,2020,2/24/2020,2/25/2023,Mystery,India,40,Male,Smartphone,1 Month,799,Best,4K+HDR,36,4,25568,309
OTT-207,Basic,2019,10/23/2019,10/25/2023,Mystery,Thailand,45,Female,Smartphone,1 Month,249,Good,720p,48,10,9462,67
OTT-208,Standard,2020,7/1/2020,7/24/2023,Science Fiction,Japan,36,Female,Tablet,1 Month,549,Better,1080p,36,3,18117,160
OTT-209,Premium,2021,2/24/2021,2/23/2023,Romance,Malaysia,41,Male,Laptop,3 Month,799,Best,4K+HDR,23,10,10387,311
OTT-210,Basic,2020,12/21/2020,12/24/2023,Drama,Indonesia,49,Female,Laptop,1 Month,249,Good,720p,36,5,7719,7
OTT-211,Premium,2019,10/1/2019,10/26/2023,Fantasy,South Korea,40,Male,Tablet,1 Month,799,Best,4K+HDR,48,2,36754,66
OTT-212,Basic,2020,1/21/2020,1/27/2023,Comedy,Vietnam,36,Male,Smart TV,1 Month,249,Good,720p,36,7,7221,338
OTT-213,Standard,2021,3/7/2021,3/26/2023,Autobiography,Malaysia,49,Female,Smart TV,1 Month,549,Better,1080p,24,7,9333,280
OTT-214,Standard,2020,11/19/2020,11/24/2023,Self-Help,India,43,Female,Laptop,1 Month,549,Better,1080p,36,1,19215,37
OTT-215,Basic,2021,8/17/2021,8/28/2023,Mystery,Vietnam,50,Female,Smartphone,6 Month,249,Good,720p,24,10,3486,125
OTT-216,Premium,2019,8/17/2019,8/27/2023,Fantasy,Malaysia,51,Female,Smart TV,3 Month,799,Best,4K+HDR,48,10,30362,126
OTT-217,Basic,2020,6/7/2020,6/24/2023,Horror,Japan,44,Male,Smart TV,1 Month,249,Good,720p,36,6,7470,190
OTT-218,Basic,2021,3/19/2021,3/25/2023,Drama,Indonesia,27,Male,Tablet,3 Month,549,Better,1080p,24,8,8784,281
OTT-219,Premium,2021,4/17/2021,4/28/2023,Mystery,Japan,46,Female,Smartphone,3 Month,799,Best,4K+HDR,24,8,12784,247
OTT-222,Basic,2021,8/24/2021,8/25/2023,Biography,Thailand,48,Female,Smartphone,3 Month,249,Good,720p,24,6,4482,128
OTT-223,Standard,2019,10/14/2019,10/26/2023,Mystery,China,34,Female,Smartphone,1 Month,549,Better,1080p,48,10,20862,66
OTT-225,Standard,2021,8/11/2021,8/25/2023,Comedy,Indonesia,48,Female,Smartphone,6 Month,249,Good,720p,24,9,3735,128
OTT-228,Basic,2021,3/19/2021,3/27/2023,Drama,Indonesia,39,Male,Smart TV,1 Month,549,Better,1080p,24,8,8784,279
OTT-229,Premium,2019,8/7/2019,8/27/2023,Horror,Vietnam,29,Male,Smartphone,6 Month,549,Better,1080p,48,2,25254,126
OTT-233,Basic,2020,11/21/2020,11/27/2023,Comedy,Japan,50,Female,Smart TV,3 Month,249,Good,720p,36,2,8466,34
OTT-236,Standard,2020,7/1/2020,7/26/2023,Adventure,Philippines,39,Female,Smartphone,3 Month,249,Good,720p,36,3,8217,158
OTT-237,Premium,2020,11/11/2020,11/26/2023,Comedy,Vietnam,46,Female,Tablet,1 Month,799,Best,4K+HDR,36,9,21573,35
OTT-242,Basic,2020,2/29/2020,2/25/2023,Drama,Singapore,37,Male,Laptop,3 Month,249,Good,720p,35,7,6972,309
OTT-246,Basic,2019,3/29/2019,3/26/2023,Drama,Malaysia,38,Female,Smartphone,1 Month,799,Best,4K+HDR,47,3,35156,280
OTT-247,Basic,2021,6/11/2021,6/25/2023,Crime,Philippines,27,Male,Smart TV,1 Month,249,Good,720p,24,8,3984,189
OTT-250,Standard,2020,7/24/2020,7/27/2023,Autobiography,South Korea,28,Male,Laptop,6 Month,249,Good,720p,36,7,7221,157
OTT-259,Standard,2019,6/17/2019,6/26/2023,Drama,Philippines,28,Male,Smartphone,6 Month,549,Better,1080p,48,7,22509,188
OTT-261,Premium,2021,3/17/2021,3/26/2023,Romance,China,27,Female,Smart TV,3 Month,799,Best,4K+HDR,24,9,11985,280
OTT-264,Premium,2021,7/7/2021,7/25/2023,Comedy,South Korea,51,Male,Smartphone,1 Month,799,Best,4K+HDR,24,1,18377,159
OTT-265,Basic,2020,2/29/2020,2/27/2023,Non-Fiction,Indonesia,32,Female,Smart TV,6 Month,249,Good,720p,35,6,7221,307
OTT-267,Basic,2021,10/1/2021,10/25/2023,Romance,Malaysia,44,Female,Laptop,1 Month,249,Good,720p,24,2,5478,67
OTT-270,Basic,2020,10/17/2020,10/27/2023,Drama,Philippines,47,Male,Smart TV,3 Month,249,Good,720p,36,9,6723,65
OTT-272,Basic,2020,12/17/2020,12/25/2023,Crime,Malaysia,36,Female,Smartphone,1 Month,249,Good,720p,36,9,6723,6
OTT-273,Standard,2019,10/17/2019,10/26/2023,Action,Indonesia,28,Female,Laptop,3 Month,549,Better,1080p,48,4,24156,66
OTT-274,Premium,2020,5/23/2020,5/25/2023,Autobiography,Thailand,27,Female,Tablet,3 Month,799,Best,4K+HDR,36,4,25568,220
OTT-275,Basic,2021,11/21/2021,11/24/2023,Horror,Singapore,34,Female,Laptop,6 Month,249,Good,720p,24,5,4731,37
OTT-276,Premium,2019,2/21/2019,2/25/2023,Historical Fiction,Malaysia,34,Female,Smart TV,1 Month,799,Best,4K+HDR,48,5,34357,309
OTT-277,Basic,2020,10/21/2020,10/25/2023,Non-Fiction,Thailand,37,Female,Tablet,3 Month,249,Good,720p,36,8,6972,67
OTT-279,Standard,2019,2/19/2019,2/26/2023,Drama,Singapore,50,Female,Laptop,6 Month,549,Better,1080p,48,9,21411,308
OTT-281,Premium,2019,4/17/2019,4/24/2023,Drama,India,33,Female,Smart TV,3 Month,799,Best,4K+HDR,48,4,35156,251
OTT-284,Premium,2019,5/3/2019,5/28/2023,Science Fiction,Singapore,39,Female,Smartphone,3 Month,799,Best,4K+HDR,48,9,31161,217
OTT-285,Basic,2021,7/1/2021,7/28/2023,Autobiography,China,42,Female,Laptop,3 Month,249,Good,720p,24,8,3984,156
OTT-291,Basic,2020,5/21/2020,5/27/2023,Romance,Japan,29,Female,Tablet,3 Month,799,Best,4K+HDR,36,8,22372,218
OTT-292,Premium,2021,1/19/2021,1/27/2023,Non-Fiction,Thailand,43,Female,Laptop,6 Month,249,Good,720p,24,3,5229,338
OTT-293,Basic,2021,7/1/2021,7/27/2023,Adventure,Vietnam,39,Female,Laptop,6 Month,549,Better,1080p,24,7,9333,157
OTT-295,Standard,2021,8/7/2021,8/25/2023,Autobiography,Malaysia,45,Male,Laptop,3 Month,249,Good,720p,24,9,3735,128
OTT-296,Standard,2020,11/5/2020,11/27/2023,Action,China,48,Female,Tablet,6 Month,249,Good,720p,36,9,6723,34
OTT-297,Basic,2020,5/7/2020,5/27/2023,Crime,Philippines,40,Male,Smartphone,1 Month,249,Good,720p,36,6,7470,218
OTT-298,Premium,2020,2/17/2020,2/24/2023,Biography,Thailand,41,Male,Tablet,3 Month,549,Better,1080p,36,2,18666,310
OTT-303,Basic,2020,1/24/2020,1/27/2023,Non-Fiction,Japan,45,Male,Tablet,6 Month,549,Better,1080p,36,8,15372,338
OTT-304,Standard,2020,2/11/2020,2/26/2023,Non-Fiction,Indonesia,48,Female,Smartphone,3 Month,549,Better,1080p,36,4,17568,308
OTT-306,Premium,2021,5/5/2021,5/29/2023,Adventure,South Korea,50,Male,Tablet,6 Month,799,Best,4K+HDR,24,9,11985,216
OTT-307,Basic,2021,6/14/2021,6/27/2023,Science Fiction,China,45,Female,Smart TV,3 Month,549,Better,1080p,24,6,9882,187
OTT-309,Basic,2020,8/23/2020,8/28/2023,Mystery,Singapore,40,Male,Smartphone,1 Month,549,Better,1080p,36,2,18666,125
OTT-311,Basic,2021,7/21/2021,7/28/2023,Non-Fiction,India,33,Female,Smartphone,1 Month,249,Good,720p,24,9,3735,156
OTT-318,Standard,2021,9/17/2021,9/27/2023,Historical Fiction,Japan,44,Female,Laptop,3 Month,549,Better,1080p,24,9,8235,95
OTT-320,Basic,2019,1/7/2019,1/27/2023,Science Fiction,Philippines,30,Female,Laptop,6 Month,249,Good,720p,48,4,10956,338
OTT-322,Basic,2021,1/14/2021,1/27/2023,Action,China,27,Male,Smartphone,1 Month,249,Good,720p,24,3,5229,338
OTT-326,Premium,2021,5/19/2021,5/27/2023,Historical Fiction,Malaysia,51,Male,Smartphone,3 Month,799,Best,4K+HDR,24,6,14382,218
OTT-327,Basic,2019,5/14/2019,5/27/2023,Thriller,South Korea,49,Female,Smartphone,1 Month,249,Good,720p,48,5,10707,218
OTT-330,Basic,2020,9/29/2020,9/26/2023,Crime,Malaysia,43,Female,Smart TV,3 Month,249,Good,720p,35,7,6972,96
OTT-331,Premium,2021,2/7/2021,2/26/2023,Autobiography,Japan,42,Female,Tablet,6 Month,799,Best,4K+HDR,24,4,15980,308
OTT-335,Basic,2021,5/5/2021,5/26/2023,Action,China,45,Female,Tablet,3 Month,249,Good,720p,24,9,3735,219
OTT-336,Premium,2021,3/7/2021,3/25/2023,Drama,Philippines,36,Male,Laptop,3 Month,799,Best,4K+HDR,24,4,15980,281
OTT-337,Basic,2021,3/17/2021,3/26/2023,Mystery,South Korea,48,Male,Laptop,3 Month,249,Good,720p,24,8,3984,280
OTT-339,Premium,2021,2/23/2021,2/27/2023,Non-Fiction,South Korea,38,Female,Laptop,1 Month,799,Best,4K+HDR,24,9,11985,307
OTT-342,Basic,2019,11/21/2019,11/25/2023,Biography,China,43,Female,Laptop,1 Month,249,Good,720p,48,2,11454,36
OTT-343,Standard,2020,8/19/2020,8/26/2023,Crime,South Korea,47,Male,Smart TV,1 Month,549,Better,1080p,36,10,14274,127
OTT-344,Standard,2021,5/24/2021,5/25/2023,Fantasy,India,48,Female,Smartphone,1 Month,549,Better,1080p,24,1,12627,220
OTT-345,Basic,2020,1/17/2020,1/26/2023,Self-Help,Thailand,47,Female,Smart TV,1 Month,249,Good,720p,36,3,8217,339
OTT-348,Premium,2019,12/3/2019,12/25/2023,Horror,India,32,Male,Smart TV,3 Month,549,Better,1080p,48,5,23607,6
OTT-349,Basic,2021,1/7/2021,1/26/2023,Thriller,South Korea,47,Male,Smartphone,3 Month,799,Best,4K+HDR,24,10,11186,339
OTT-350,Standard,2020,1/19/2020,1/26/2023,Thriller,Indonesia,41,Female,Smartphone,1 Month,249,Good,720p,36,2,8466,339
OTT-351,Standard,2021,10/7/2021,10/28/2023,Self-Help,Singapore,49,Female,Smart TV,3 Month,799,Best,4K+HDR,24,1,18377,64
OTT-353,Basic,2019,2/21/2019,2/28/2023,Science Fiction,Indonesia,28,Female,Smartphone,6 Month,549,Better,1080p,48,2,25254,306
OTT-355,Premium,2020,7/29/2020,7/26/2023,Romance,Japan,40,Female,Tablet,6 Month,249,Good,720p,35,8,6723,158
OTT-358,Basic,2020,2/21/2020,2/27/2023,Action,Japan,43,Female,Smart TV,6 Month,549,Better,1080p,36,3,18117,307
OTT-362,Standard,2021,4/17/2021,4/28/2023,Crime,Japan,42,Male,Laptop,1 Month,249,Good,720p,24,6,4482,247
OTT-363,Premium,2021,4/14/2021,4/27/2023,Fantasy,Malaysia,28,Female,Smart TV,1 Month,549,Better,1080p,24,3,11529,248
OTT-364,Basic,2021,1/5/2021,1/25/2023,Horror,South Korea,30,Male,Smart TV,3 Month,549,Better,1080p,24,10,7686,340
OTT-372,Basic,2020,10/21/2020,10/29/2023,Thriller,India,33,Female,Tablet,6 Month,249,Good,720p,36,4,7968,63
OTT-374,Basic,2019,9/21/2019,9/27/2023,Non-Fiction,South Korea,35,Female,Laptop,3 Month,799,Best,4K+HDR,48,5,34357,95
OTT-379,Standard,2021,8/5/2021,8/28/2023,Thriller,India,38,Female,Smart TV,1 Month,549,Better,1080p,24,6,9882,125
OTT-380,Basic,2019,5/24/2019,5/28/2023,Horror,Singapore,49,Female,Smart TV,3 Month,249,Good,720p,48,10,9462,217
OTT-382,Standard,2021,3/24/2021,3/27/2023,Fantasy,South Korea,39,Male,Smart TV,3 Month,549,Better,1080p,24,5,10431,279
OTT-383,Basic,2021,1/24/2021,1/26/2023,Thriller,Singapore,46,Male,Smart TV,3 Month,249,Good,720p,24,5,4731,339
OTT-386,Basic,2020,11/17/2020,11/27/2023,Biography,China,47,Male,Tablet,6 Month,249,Good,720p,36,8,6972,34
OTT-389,Basic,2021,6/14/2021,6/26/2023,Mystery,South Korea,30,Male,Smart TV,6 Month,249,Good,720p,24,5,4731,188
OTT-390,Standard,2019,4/7/2019,4/26/2023,Horror,Singapore,33,Female,Laptop,1 Month,549,Better,1080p,48,2,25254,249
OTT-392,Basic,2020,5/3/2020,5/28/2023,Horror,Malaysia,47,Male,Smart TV,1 Month,249,Good,720p,36,10,6474,217
OTT-393,Standard,2019,1/17/2019,1/28/2023,Fantasy,Indonesia,27,Male,Tablet,3 Month,549,Better,1080p,48,5,23607,337
OTT-395,Basic,2019,6/17/2019,6/26/2023,Mystery,India,28,Female,Laptop,6 Month,249,Good,720p,48,3,11205,188
OTT-396,Premium,2019,10/5/2019,10/26/2023,Crime,India,47,Female,Smartphone,1 Month,799,Best,4K+HDR,48,10,30362,66
OTT-404,Basic,2019,10/17/2019,10/27/2023,Action,Philippines,30,Male,Smartphone,6 Month,799,Best,4K+HDR,48,5,34357,65
OTT-405,Premium,2021,8/17/2021,8/28/2023,Non-Fiction,Indonesia,47,Female,Tablet,1 Month,249,Good,720p,24,4,4980,125
OTT-410,Basic,2020,6/14/2020,6/26/2023,Thriller,Japan,51,Male,Smart TV,1 Month,249,Good,720p,36,8,6972,188
OTT-411,Standard,2021,1/3/2021,1/25/2023,Horror,Vietnam,39,Female,Tablet,1 Month,799,Best,4K+HDR,24,8,12784,340
OTT-412,Standard,2019,1/24/2019,1/26/2023,Science Fiction,Thailand,45,Male,Laptop,3 Month,249,Good,720p,48,9,9711,339
OTT-416,Basic,2019,12/24/2019,12/26/2023,Fantasy,China,31,Male,Tablet,6 Month,799,Best,4K+HDR,48,7,32759,5
OTT-420,Premium,2021,4/5/2021,4/26/2023,Crime,Thailand,29,Male,Laptop,3 Month,249,Good,720p,24,3,5229,249
OTT-423,Basic,2020,7/1/2020,7/28/2023,Drama,China,42,Male,Smartphone,1 Month,549,Better,1080p,36,5,17019,156
OTT-425,Standard,2020,3/14/2020,3/27/2023,Mystery,Philippines,49,Male,Tablet,1 Month,249,Good,720p,36,6,7470,279
OTT-426,Premium,2019,7/5/2019,7/27/2023,Historical Fiction,Philippines,42,Male,Laptop,1 Month,799,Best,4K+HDR,48,1,37553,157
OTT-427,Basic,2020,6/11/2020,6/28/2023,Thriller,India,29,Male,Smart TV,1 Month,249,Good,720p,36,2,8466,186
OTT-431,Basic,2019,1/21/2019,1/26/2023,Non-Fiction,China,29,Male,Smart TV,6 Month,799,Best,4K+HDR,48,6,33558,339
OTT-433,Basic,2021,10/17/2021,10/28/2023,Fantasy,South Korea,49,Female,Smartphone,3 Month,549,Better,1080p,24,8,8784,64
OTT-440,Standard,2020,5/17/2020,5/25/2023,Autobiography,Vietnam,32,Male,Tablet,1 Month,249,Good,720p,36,2,8466,220
OTT-441,Premium,2020,11/7/2020,11/29/2023,Adventure,China,35,Female,Laptop,3 Month,799,Best,4K+HDR,36,6,23970,32
OTT-442,Basic,2019,6/7/2019,6/28/2023,Fantasy,Indonesia,39,Female,Laptop,6 Month,249,Good,720p,48,4,10956,186
OTT-443,Standard,2021,3/1/2021,3/27/2023,Thriller,India,40,Male,Smart TV,3 Month,549,Better,1080p,24,7,9333,279
OTT-447,Basic,2019,3/5/2019,3/27/2023,Biography,Thailand,39,Female,Laptop,6 Month,249,Good,720p,48,4,10956,279
OTT-448,Standard,2020,11/5/2020,11/28/2023,Science Fiction,Philippines,47,Male,Tablet,3 Month,549,Better,1080p,36,10,14274,33
OTT-449,Premium,2020,2/24/2020,2/27/2023,Autobiography,India,37,Female,Laptop,3 Month,799,Best,4K+HDR,36,7,23171,307
OTT-450,Basic,2019,9/7/2019,9/28/2023,Thriller,South Korea,27,Male,Laptop,6 Month,249,Good,720p,48,1,11703,94
OTT-456,Premium,2020,10/21/2020,10/27/2023,Romance,Indonesia,49,Male,Tablet,1 Month,799,Best,4K+HDR,36,1,27965,65
OTT-462,Premium,2020,2/3/2020,2/27/2023,Romance,India,30,Male,Smartphone,6 Month,799,Best,4K+HDR,36,7,23171,307
OTT-463,Standard,2021,3/17/2021,3/28/2023,Thriller,Thailand,36,Male,Smart TV,3 Month,549,Better,1080p,24,5,10431,278
OTT-464,Basic,2020,8/23/2020,8/26/2023,Mystery,Malaysia,33,Male,Laptop,6 Month,249,Good,720p,36,9,6723,127
OTT-465,Standard,2019,5/3/2019,5/28/2023,Horror,Thailand,30,Male,Laptop,6 Month,549,Better,1080p,48,4,24156,217
OTT-466,Premium,2019,4/21/2019,4/26/2023,Non-Fiction,Vietnam,33,Male,Laptop,1 Month,799,Best,4K+HDR,48,4,35156,249
OTT-470,Basic,2021,11/1/2021,11/27/2023,Self-Help,India,31,Female,Tablet,1 Month,249,Good,720p,24,8,3984,34
OTT-471,Premium,2019,6/14/2019,6/28/2023,Horror,China,43,Male,Tablet,1 Month,799,Best,4K+HDR,48,4,35156,186
OTT-478,Basic,2019,10/24/2019,10/27/2023,Mystery,Thailand,32,Male,Laptop,3 Month,549,Better,1080p,48,9,21411,65
OTT-479,Standard,2019,6/23/2019,6/27/2023,Comedy,Indonesia,38,Female,Smartphone,1 Month,799,Best,4K+HDR,48,9,31161,187
OTT-480,Standard,2019,12/7/2019,12/27/2023,Comedy,Japan,37,Female,Laptop,1 Month,249,Good,720p,48,3,11205,4
OTT-481,Basic,2021,9/23/2021,9/27/2023,Adventure,South Korea,36,Male,Smart TV,1 Month,799,Best,4K+HDR,24,8,12784,95
OTT-485,Premium,2019,2/21/2019,2/26/2023,Science Fiction,Indonesia,28,Female,Tablet,1 Month,249,Good,720p,48,9,9711,308
OTT-487,Basic,2020,9/21/2020,9/28/2023,Historical Fiction,Indonesia,30,Male,Smart TV,1 Month,249,Good,720p,36,1,8715,94
OTT-488,Standard,2020,2/17/2020,3/1/2023,Thriller,Malaysia,33,Female,Smart TV,6 Month,549,Better,1080p,36,2,18666,305
OTT-491,Premium,2020,3/5/2020,3/28/2023,Drama,India,28,Female,Smartphone,3 Month,799,Best,4K+HDR,36,3,26367,278
OTT-497,Basic,2020,2/19/2020,2/28/2023,Romance,South Korea,44,Male,Smartphone,1 Month,249,Good,720p,36,2,8466,306
OTT-503,Basic,2019,10/5/2019,10/29/2023,Self-Help,India,30,Male,Tablet,1 Month,549,Better,1080p,48,5,23607,63
OTT-510,Basic,2020,7/17/2020,7/26/2023,Action,India,43,Female,Tablet,1 Month,249,Good,720p,36,3,8217,158
OTT-513,Standard,2020,2/23/2020,3/1/2023,Historical Fiction,Japan,50,Male,Tablet,6 Month,549,Better,1080p,36,7,15921,305
OTT-514,Standard,2019,3/17/2019,3/28/2023,Autobiography,Malaysia,35,Male,Tablet,1 Month,549,Better,1080p,48,7,22509,278
OTT-515,Basic,2020,11/3/2020,11/28/2023,Self-Help,India,44,Female,Laptop,1 Month,249,Good,720p,36,4,7968,33
OTT-517,Basic,2021,11/19/2021,11/29/2023,Thriller,Vietnam,34,Female,Smart TV,6 Month,249,Good,720p,24,9,3735,32
OTT-518,Standard,2020,12/3/2020,12/28/2023,Comedy,Malaysia,37,Female,Tablet,6 Month,549,Better,1080p,36,10,14274,3
OTT-519,Premium,2021,8/1/2021,8/27/2023,Fantasy,Japan,43,Male,Smartphone,6 Month,799,Best,4K+HDR,24,6,14382,126
OTT-520,Basic,2020,11/24/2020,11/28/2023,Drama,South Korea,32,Male,Smart TV,3 Month,249,Good,720p,36,2,8466,33
OTT-523,Standard,2021,8/29/2021,8/28/2023,Thriller,Malaysia,41,Male,Smartphone,3 Month,549,Better,1080p,23,4,10431,125
OTT-524,Premium,2019,4/21/2019,4/29/2023,Science Fiction,Philippines,31,Male,Tablet,6 Month,799,Best,4K+HDR,48,8,31960,246
OTT-525,Basic,2020,9/19/2020,9/28/2023,Science Fiction,Malaysia,44,Male,Tablet,3 Month,249,Good,720p,36,1,8715,94
OTT-527,Premium,2019,8/23/2019,8/27/2023,Drama,Japan,48,Female,Tablet,1 Month,799,Best,4K+HDR,48,10,30362,126
OTT-529,Standard,2021,11/1/2021,11/28/2023,Adventure,Japan,50,Female,Laptop,1 Month,549,Better,1080p,24,3,11529,33
OTT-532,Standard,2020,9/11/2020,9/27/2023,Biography,Thailand,38,Male,Laptop,3 Month,549,Better,1080p,36,2,18666,95
OTT-533,Basic,2020,1/5/2020,1/28/2023,Historical Fiction,India,38,Male,Smartphone,3 Month,249,Good,720p,36,6,7470,337
OTT-534,Standard,2020,12/19/2020,12/27/2023,Comedy,Japan,39,Female,Smart TV,6 Month,549,Better,1080p,36,1,19215,4
OTT-535,Premium,2020,3/11/2020,3/28/2023,Comedy,India,42,Female,Laptop,6 Month,799,Best,4K+HDR,36,3,26367,278
OTT-539,Basic,2020,3/5/2020,3/29/2023,Adventure,Indonesia,30,Female,Tablet,3 Month,249,Good,720p,36,4,7968,277
OTT-540,Standard,2020,4/17/2020,4/29/2023,Thriller,Malaysia,40,Male,Smartphone,1 Month,549,Better,1080p,36,4,17568,246
OTT-544,Premium,2021,6/29/2021,6/29/2023,Action,Japan,49,Male,Tablet,6 Month,799,Best,4K+HDR,24,3,16779,185
OTT-547,Basic,2019,7/14/2019,7/28/2023,Adventure,Indonesia,39,Male,Tablet,3 Month,249,Good,720p,48,3,11205,156
OTT-548,Standard,2020,2/14/2020,2/27/2023,Romance,Japan,51,Female,Smartphone,3 Month,549,Better,1080p,36,9,14823,307
OTT-549,Standard,2020,1/5/2020,1/27/2023,Comedy,Philippines,38,Female,Smartphone,6 Month,549,Better,1080p,36,7,15921,338
OTT-550,Basic,2019,6/24/2019,6/27/2023,Thriller,Malaysia,29,Female,Tablet,1 Month,249,Good,720p,48,7,10209,187
OTT-551,Premium,2020,1/24/2020,1/27/2023,Drama,Vietnam,41,Female,Laptop,6 Month,799,Best,4K+HDR,36,9,21573,338
OTT-557,Basic,2020,8/14/2020,8/28/2023,Self-Help,Singapore,37,Male,Smartphone,3 Month,249,Good,720p,36,10,6474,125
OTT-566,Premium,2021,9/3/2021,9/29/2023,Crime,South Korea,45,Male,Tablet,1 Month,799,Best,4K+HDR,24,4,15980,93
OTT-567,Basic,2020,12/1/2020,12/1/2023,Drama,Malaysia,36,Male,Smart TV,6 Month,249,Good,720p,36,5,7719,30
OTT-580,Basic,2021,7/24/2021,7/29/2023,Autobiography,Vietnam,46,Female,Tablet,1 Month,249,Good,720p,24,8,3984,155
OTT-581,Premium,2019,2/21/2019,3/1/2023,Non-Fiction,Thailand,29,Female,Laptop,6 Month,799,Best,4K+HDR,48,5,34357,305
OTT-586,Premium,2021,6/17/2021,6/29/2023,Non-Fiction,Indonesia,51,Female,Laptop,1 Month,799,Best,4K+HDR,24,5,15181,185
OTT-587,Basic,2019,8/14/2019,8/29/2023,Biography,Indonesia,39,Male,Smart TV,1 Month,249,Good,720p,48,7,10209,124
OTT-588,Basic,2019,5/29/2019,5/28/2023,Biography,India,31,Male,Smartphone,3 Month,549,Better,1080p,47,9,20862,217
OTT-589,Premium,2019,12/1/2019,12/27/2023,Historical Fiction,South Korea,28,Male,Laptop,3 Month,549,Better,1080p,48,5,23607,4
OTT-592,Basic,2020,9/24/2020,9/29/2023,Mystery,Malaysia,33,Male,Smartphone,3 Month,249,Good,720p,36,10,6474,93
OTT-593,Standard,2019,4/11/2019,4/29/2023,Self-Help,Philippines,41,Male,Smartphone,1 Month,549,Better,1080p,48,2,25254,246
OTT-594,Standard,2019,7/1/2019,7/29/2023,Self-Help,Malaysia,38,Female,Smart TV,6 Month,799,Best,4K+HDR,48,10,30362,155
OTT-595,Basic,2019,2/1/2019,2/22/2023,Non-Fiction,South Korea,49,Male,Laptop,6 Month,249,Good,720p,48,8,9960,312
OTT-598,Premium,2020,6/3/2020,6/28/2023,Comedy,Indonesia,29,Female,Tablet,3 Month,549,Better,1080p,36,3,18117,186
OTT-599,Basic,2021,3/1/2021,3/1/2023,Historical Fiction,Philippines,44,Male,Smart TV,1 Month,799,Best,4K+HDR,24,8,12784,305
OTT-601,Standard,2021,3/19/2021,3/27/2023,Self-Help,Thailand,46,Female,Smart TV,6 Month,249,Good,720p,24,10,3486,279
OTT-602,Premium,2019,11/19/2019,11/4/2023,Mystery,Malaysia,30,Male,Smartphone,3 Month,799,Best,4K+HDR,47,1,36754,57
OTT-603,Basic,2020,1/19/2020,1/29/2023,Non-Fiction,Thailand,46,Female,Tablet,6 Month,549,Better,1080p,36,2,18666,336
OTT-604,Basic,2020,4/17/2020,4/27/2023,Non-Fiction,Vietnam,33,Male,Smartphone,1 Month,549,Better,1080p,36,10,14274,248
OTT-605,Basic,2020,12/1/2020,12/28/2023,Biography,South Korea,46,Female,Tablet,3 Month,249,Good,720p,36,6,7470,3
OTT-609,Standard,2020,7/14/2020,7/29/2023,Crime,Thailand,50,Female,Smartphone,6 Month,549,Better,1080p,36,7,15921,155
OTT-610,Premium,2021,3/23/2021,3/29/2023,Autobiography,Thailand,28,Female,Tablet,3 Month,799,Best,4K+HDR,24,7,13583,277
OTT-611,Basic,2021,11/17/2021,11/29/2023,Fantasy,Japan,29,Female,Smartphone,1 Month,249,Good,720p,24,9,3735,32
OTT-616,Premium,2019,10/7/2019,10/28/2023,Non-Fiction,Singapore,38,Female,Laptop,1 Month,799,Best,4K+HDR,48,3,35955,64
OTT-617,Basic,2020,6/1/2020,6/27/2023,Biography,Thailand,45,Female,Smartphone,1 Month,249,Good,720p,36,5,7719,187
OTT-618,Standard,2019,10/7/2019,10/28/2023,Adventure,South Korea,28,Female,Smart TV,3 Month,549,Better,1080p,48,7,22509,64
OTT-619,Premium,2021,8/1/2021,8/28/2023,Autobiography,India,27,Male,Smartphone,6 Month,799,Best,4K+HDR,24,7,13583,125
OTT-620,Basic,2019,1/21/2019,1/29/2023,Historical Fiction,Thailand,41,Female,Smartphone,3 Month,249,Good,720p,48,2,11454,336
